sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
NC_003888.3	NC_003888.3_5821	6436613	6437788	+	PF02770	Pfam	2.6480563085347434e-23	9.573594752475572e-27	127	221	0.9991231108044767
NC_003888.3	NC_003888.3_5821	6436613	6437788	+	PF00441	Pfam	5.2375694610647395e-39	1.8935536735591973e-42	233	380	0.9991231108044767
NC_003888.3	NC_003888.3_5821	6436613	6437788	+	PF08028	Pfam	1.3109455371273393e-9	4.739499411161747e-13	250	369	0.9991231108044767
NC_003888.3	NC_003888.3_5822	6437814	6438134	+	PF11639	Pfam	9.107354199881819e-64	3.292608170600802e-67	1	104	0.999620964364774
NC_003888.3	NC_003888.3_5823	6438206	6438859	-	PF00196	Pfam	2.382671081112063e-18	8.614139844945998e-22	146	200	0.9997246179827598
NC_003888.3	NC_003888.3_5825	6440423	6441289	-	PF17837	Pfam	5.313696994313375e-7	1.9210762813858912e-10	90	166	0.9998298790522092
NC_003888.3	NC_003888.3_5826	6441276	6442166	-	PF19709	Pfam	1.2946930380977535e-90	4.680741280179875e-94	13	275	0.9998781914657958
NC_003888.3	NC_003888.3_5827	6442174	6442614	-	PF19507	Pfam	9.250191496959927e-62	3.3442485527693156e-65	6	143	0.999999870717281
NC_003888.3	NC_003888.3_5828	6442753	6443976	-	PF00109	Pfam	1.632823229969648e-46	5.903193166918467e-50	6	245	0.9999744083152875
NC_003888.3	NC_003888.3_5828	6442753	6443976	-	PF02801	Pfam	4.935346109815442e-32	1.7842899890872892e-35	254	364	0.9999744083152875
NC_003888.3	NC_003888.3_5829	6443973	6444218	-	PF00550	Pfam	4.205221175703038e-9	1.5203258046648728e-12	7	67	0.9999454690026199
NC_003888.3	NC_003888.3_5830	6444587	6445594	+	PF00108	Pfam	6.770529678579514e-10	2.447769225806043e-13	37	148	0.9998006371502776
NC_003888.3	NC_003888.3_5830	6444587	6445594	+	PF08545	Pfam	6.0431015825267095e-30	2.1847800370667785e-33	108	188	0.9998006371502776
NC_003888.3	NC_003888.3_5830	6444587	6445594	+	PF08541	Pfam	1.3055795960410994e-35	4.720099768767532e-39	240	329	0.9998006371502776
NC_003888.3	NC_003888.3_5832	6445914	6447836	+	PF00550	Pfam	2.1913777725585575e-7	7.922551599994785e-11	115	181	0.9998835429648714
NC_003888.3	NC_003888.3_5832	6445914	6447836	+	PF00155	Pfam	2.1167489543779002e-56	7.652743869768258e-60	284	624	0.9998835429648714
NC_003888.3	NC_003888.3_5832	6445914	6447836	+	PF01053	Pfam	6.922808045030344e-7	2.5028228651591987e-10	325	458	0.9998835429648714
NC_003888.3	NC_003888.3_5833	6447950	6449548	+	PF00501	Pfam	2.1899062711955805e-90	7.917231638451122e-94	15	427	0.9999377810261784
NC_003888.3	NC_003888.3_5833	6447950	6449548	+	PF13193	Pfam	2.3189296255686223e-12	8.383693512540211e-16	435	510	0.9999377810261784
NC_003888.3	NC_003888.3_5834	6449549	6456442	+	PF00501	Pfam	5.861255633989432e-97	2.1190367440308865e-100	35	487	0.9999999461117637
NC_003888.3	NC_003888.3_5834	6449549	6456442	+	PF00550	Pfam	5.074706855186394e-12	1.834673483436874e-15	705	771	0.9999999461117637
NC_003888.3	NC_003888.3_5834	6449549	6456442	+	PF00109	Pfam	1.766519890220726e-85	6.386550579250636e-89	798	1033	0.9999999461117637
NC_003888.3	NC_003888.3_5834	6449549	6456442	+	PF02801	Pfam	4.414646454063602e-42	1.5960399327778748e-45	1041	1158	0.9999999461117637
NC_003888.3	NC_003888.3_5834	6449549	6456442	+	PF16197	Pfam	1.5220479831471155e-18	5.502704205159492e-22	1161	1275	0.9999999461117637
NC_003888.3	NC_003888.3_5834	6449549	6456442	+	PF00698	Pfam	3.338309170248186e-59	1.2069085937267484e-62	1316	1636	0.9999999461117637
NC_003888.3	NC_003888.3_5834	6449549	6456442	+	PF00550	Pfam	9.181958105011185e-8	3.319579936735786e-11	1702	1768	0.9999999461117637
NC_003888.3	NC_003888.3_5834	6449549	6456442	+	PF00155	Pfam	7.60003997749251e-54	2.7476644893320716e-57	1951	2293	0.9999999461117637
NC_003888.3	NC_003888.3_5835	6456446	6457489	+	PF05368	Pfam	7.269896007505366e-14	2.6283065826122077e-17	16	124	0.9999834607672651
NC_003888.3	NC_003888.3_5835	6456446	6457489	+	PF01370	Pfam	9.23944231167835e-38	3.3403623686472703e-41	16	238	0.9999834607672651
NC_003888.3	NC_003888.3_5835	6456446	6457489	+	PF04321	Pfam	3.9850184487269495e-18	1.440715274304754e-21	16	274	0.9999834607672651
NC_003888.3	NC_003888.3_5835	6456446	6457489	+	PF01073	Pfam	1.5208103190658473e-26	5.498229642320489e-30	17	263	0.9999834607672651
NC_003888.3	NC_003888.3_5835	6456446	6457489	+	PF16363	Pfam	4.3246631517455896e-26	1.5635080085848118e-29	17	332	0.9999834607672651
NC_003888.3	NC_003888.3_5835	6456446	6457489	+	PF13460	Pfam	1.0973677594363336e-19	3.9673454788009166e-23	20	181	0.9999834607672651
NC_003888.3	NC_003888.3_5835	6456446	6457489	+	PF07993	Pfam	3.3734424037269005e-14	1.2196104134949026e-17	69	210	0.9999834607672651
NC_003888.3	NC_003888.3_5836	6457476	6458318	+	PF00975	Pfam	2.023587969324169e-42	7.315936259306467e-46	34	257	0.9999837767179263
NC_003888.3	NC_003888.3_5836	6457476	6458318	+	PF12697	Pfam	3.1250137047652465e-8	1.12979526564181e-11	48	241	0.9999837767179263
NC_003888.3	NC_003888.3_5837	6458306	6459394	+	PF00891	Pfam	3.3900325508414414e-8	1.225608297484252e-11	172	296	0.9998759058289074
NC_003888.3	NC_003888.3_5837	6458306	6459394	+	PF13489	Pfam	1.0641801502012494e-16	3.847361352860627e-20	175	339	0.9998759058289074
NC_003888.3	NC_003888.3_5837	6458306	6459394	+	PF02353	Pfam	2.092475241709203e-8	7.56498641254231e-12	187	340	0.9998759058289074
NC_003888.3	NC_003888.3_5837	6458306	6459394	+	PF13847	Pfam	1.9122843770429197e-12	6.913537154891249e-16	189	297	0.9998759058289074
NC_003888.3	NC_003888.3_5837	6458306	6459394	+	PF05401	Pfam	8.257532591558224e-7	2.9853697004910426e-10	191	294	0.9998759058289074
NC_003888.3	NC_003888.3_5837	6458306	6459394	+	PF13649	Pfam	1.9909053120778344e-17	7.197777700932157e-21	193	289	0.9998759058289074
NC_003888.3	NC_003888.3_5837	6458306	6459394	+	PF08242	Pfam	3.992404019648255e-15	1.4433854011743509e-18	193	291	0.9998759058289074
NC_003888.3	NC_003888.3_5837	6458306	6459394	+	PF08241	Pfam	1.6709633498487248e-12	6.041082248187725e-16	193	292	0.9998759058289074
NC_003888.3	NC_003888.3_5839	6462296	6463483	+	PF00355	Pfam	3.6089140098082777e-22	1.3047411459899775e-25	5	87	0.9989668248452787
NC_003888.3	NC_003888.3_5840	6463526	6464206	+	PF01222	Pfam	2.1751450766342403e-7	7.86386506375358e-11	80	226	0.9989886347936735
NC_003888.3	NC_003888.3_5840	6463526	6464206	+	PF06966	Pfam	9.756570136033658e-19	3.527321090395393e-22	91	218	0.9989886347936735
NC_003888.3	NC_003888.3_5840	6463526	6464206	+	PF02544	Pfam	1.0375837401268208e-10	3.75120658035727e-14	111	226	0.9989886347936735
NC_003888.3	NC_003888.3_5840	6463526	6464206	+	PF04191	Pfam	9.025997824704013e-7	3.2631951643904604e-10	113	209	0.9989886347936735
NC_003888.3	NC_003888.3_5843	6465588	6467702	+	PF13520	Pfam	6.896455112151744e-34	2.493295412925432e-37	70	479	0.9947512837500203
NC_003888.3	NC_003888.3_5844	6467755	6469131	+	PF01938	Pfam	3.722204355237037e-15	1.3456993330574971e-18	24	83	0.9885554073189876
NC_003888.3	NC_003888.3_5844	6467755	6469131	+	PF13847	Pfam	7.122324803939397e-10	2.574954737505205e-13	308	384	0.9885554073189876
NC_003888.3	NC_003888.3_5844	6467755	6469131	+	PF05958	Pfam	1.3300158916656337e-10	4.808445016867801e-14	378	452	0.9885554073189876
NC_003888.3	NC_003888.3_5847	6470494	6470874	-	PF03992	Pfam	1.1118289890597308e-13	4.019627581560849e-17	29	105	0.9794776359954019
NC_003888.3	NC_003888.3_5848	6470909	6473461	-	PF12823	Pfam	4.576090888864112e-20	1.6544074073984497e-23	744	833	0.05929594871277227
NC_003888.3	NC_003888.3_5849	6473606	6474202	+	PF00440	Pfam	7.638721956394113e-15	2.761649297322528e-18	20	64	0.027085609629655387
NC_003888.3	NC_003888.3_5853	6475426	6476991	-	PF00496	Pfam	4.0368383252431165e-66	1.4594498645130573e-69	80	438	0.015909454587035295
NC_003888.3	NC_003888.3_5854	6477438	6480035	+	PF18911	Pfam	1.6402422555694785e-18	5.930015385283726e-22	670	749	0.000022686913810171927
NC_003888.3	NC_003888.3_5854	6477438	6480035	+	PF00801	Pfam	6.114638875831242e-13	2.2106431221371086e-16	675	741	0.000022686913810171927
NC_003888.3	NC_003888.3_5856	6481608	6482600	-	PF00126	Pfam	8.276195813149109e-17	2.9921170691066914e-20	5	63	0.03243716815633942
NC_003888.3	NC_003888.3_5856	6481608	6482600	-	PF03466	Pfam	3.321811748403173e-33	1.2009442329729477e-36	90	292	0.03243716815633942
NC_003888.3	NC_003888.3_5863	6487772	6489268	-	PF00270	Pfam	5.773764211059657e-43	2.087405716218242e-46	93	260	0.03135128283881357
NC_003888.3	NC_003888.3_5863	6487772	6489268	-	PF00271	Pfam	1.0207332884931571e-25	3.6902866539882755e-29	304	403	0.03135128283881357
NC_003888.3	NC_003888.3_5864	6489617	6489820	-	PF00313	Pfam	7.271956938738303e-30	2.6290516770565086e-33	3	65	0.018016743207418976
NC_003888.3	NC_003888.3_5865	6490462	6491451	-	PF00106	Pfam	4.1007496593176064e-15	1.482555914431528e-18	30	234	0.020109050717050367
NC_003888.3	NC_003888.3_5865	6490462	6491451	-	PF13561	Pfam	2.828637062823322e-15	1.0226453589382944e-18	35	276	0.020109050717050367
NC_003888.3	NC_003888.3_5866	6492065	6493150	-	PF00005	Pfam	2.708398866527572e-32	9.791752952015806e-36	19	167	0.021107306583415923
NC_003888.3	NC_003888.3_5867	6493143	6494912	-	PF00528	Pfam	1.3125576783738943e-8	4.745327832154354e-12	112	302	0.022500123191785005
NC_003888.3	NC_003888.3_5867	6493143	6494912	-	PF00528	Pfam	2.0045040280555996e-11	7.246941533100505e-15	409	583	0.022500123191785005
NC_003888.3	NC_003888.3_5868	6494967	6495239	-	PF13531	Pfam	1.8187074655743607e-7	6.575225833602172e-11	4	37	0.0329619856051646
NC_003888.3	NC_003888.3_5868	6494967	6495239	-	PF13416	Pfam	1.7661404840736862e-6	6.385178901206385e-10	5	49	0.0329619856051646
NC_003888.3	NC_003888.3_5868	6494967	6495239	-	PF13343	Pfam	1.0868339590068465e-6	3.9292623246812964e-10	7	63	0.0329619856051646
NC_003888.3	NC_003888.3_5869	6495215	6495736	-	PF00694	Pfam	4.4496112603229026e-30	1.6086808605650408e-33	4	72	0.05827247761252252
NC_003888.3	NC_003888.3_5870	6496282	6496986	-	PF00583	Pfam	2.737859103939834e-16	9.89826140253013e-20	133	220	0.14493118154333048
NC_003888.3	NC_003888.3_5870	6496282	6496986	-	PF08445	Pfam	1.4251934365359166e-23	5.152543154504398e-27	143	223	0.14493118154333048
NC_003888.3	NC_003888.3_5870	6496282	6496986	-	PF13673	Pfam	6.552863192137187e-9	2.3690756298399086e-12	143	225	0.14493118154333048
NC_003888.3	NC_003888.3_5870	6496282	6496986	-	PF13508	Pfam	7.075487405476744e-8	2.558021477034253e-11	168	221	0.14493118154333048
NC_003888.3	NC_003888.3_5871	6497455	6498183	-	PF00106	Pfam	3.6020204802455532e-31	1.3022489082594192e-34	8	193	0.3723929941816455
NC_003888.3	NC_003888.3_5871	6497455	6498183	-	PF13561	Pfam	2.585283888145866e-20	9.346651800961193e-24	13	188	0.3723929941816455
NC_003888.3	NC_003888.3_5872	6498226	6499377	+	PF00293	Pfam	3.647646596354373e-21	1.3187442503088838e-24	35	152	0.4399021423708455
NC_003888.3	NC_003888.3_5873	6499512	6500945	-	PF00652	Pfam	7.733685051042575e-31	2.795981580275696e-34	354	474	0.5653577671792694
NC_003888.3	NC_003888.3_5873	6499512	6500945	-	PF14200	Pfam	6.775693894745593e-13	2.4496362598501785e-16	355	421	0.5653577671792694
NC_003888.3	NC_003888.3_5873	6499512	6500945	-	PF14200	Pfam	1.0526253240800309e-9	3.8055868549531127e-13	427	475	0.5653577671792694
NC_003888.3	NC_003888.3_5874	6501336	6502763	+	PF14200	Pfam	2.148995391593291e-13	7.769325349216526e-17	40	110	0.5975654210218069
NC_003888.3	NC_003888.3_5874	6501336	6502763	+	PF00652	Pfam	1.4590630403321632e-31	5.274992915156049e-35	40	163	0.5975654210218069
NC_003888.3	NC_003888.3_5874	6501336	6502763	+	PF14200	Pfam	1.0164241591513948e-8	3.674707733736062e-12	91	126	0.5975654210218069
NC_003888.3	NC_003888.3_5874	6501336	6502763	+	PF14200	Pfam	3.087301510888099e-11	1.1161610668431306e-14	116	165	0.5975654210218069
NC_003888.3	NC_003888.3_5874	6501336	6502763	+	PF03664	Pfam	3.7583686072886745e-160	1.3587738999597521e-163	176	445	0.5975654210218069
NC_003888.3	NC_003888.3_5876	6504108	6504752	+	PF04542	Pfam	1.7626348512779923e-10	6.372504885314506e-14	36	103	0.2562510862364935
NC_003888.3	NC_003888.3_5876	6504108	6504752	+	PF04545	Pfam	4.686977230184044e-10	1.69449646789011e-13	141	188	0.2562510862364935
NC_003888.3	NC_003888.3_5879	6506167	6506775	-	PF13483	Pfam	4.2170341009235116e-16	1.5245965657713346e-19	6	164	0.09050007169296684
NC_003888.3	NC_003888.3_5879	6506167	6506775	-	PF00753	Pfam	6.37723344826985e-9	2.3055796993021873e-12	11	167	0.09050007169296684
NC_003888.3	NC_003888.3_5879	6506167	6506775	-	PF12706	Pfam	2.094867814102708e-9	7.573636348889038e-13	35	169	0.09050007169296684
NC_003888.3	NC_003888.3_5880	6506853	6507281	+	PF00160	Pfam	1.3173960283367974e-25	4.7628200590628975e-29	9	111	0.0067459275140233635
NC_003888.3	NC_003888.3_5881	6507329	6507988	+	PF03737	Pfam	7.481518905938105e-40	2.704815222681889e-43	33	180	0.02277172805723971
NC_003888.3	NC_003888.3_5882	6507985	6509133	+	PF00155	Pfam	5.028566801794304e-60	1.8179923361512305e-63	30	368	0.0236534223490758
NC_003888.3	NC_003888.3_5883	6509216	6509833	+	PF00440	Pfam	1.6673169462286845e-6	6.027899299452945e-10	28	69	0.020207886853552747
NC_003888.3	NC_003888.3_5884	6510025	6510810	+	PF00561	Pfam	1.580357662543644e-17	5.713512879767332e-21	26	155	0.04326399987540573
NC_003888.3	NC_003888.3_5884	6510025	6510810	+	PF12697	Pfam	7.657898284242284e-16	2.7685821707311223e-19	27	247	0.04326399987540573
NC_003888.3	NC_003888.3_5884	6510025	6510810	+	PF12146	Pfam	6.741803154846403e-14	2.4373836423884318e-17	28	242	0.04326399987540573
NC_003888.3	NC_003888.3_5888	6514553	6515950	+	PF07690	Pfam	2.726671123990666e-22	9.857813174225113e-26	21	319	0.08477684021891257
NC_003888.3	NC_003888.3_5888	6514553	6515950	+	PF07690	Pfam	6.627317290629475e-14	2.3959932359470265e-17	274	456	0.08477684021891257
NC_003888.3	NC_003888.3_5889	6515947	6517140	+	PF01494	Pfam	8.350938263204781e-13	3.0191389237905934e-16	9	342	0.07997122588717329
NC_003888.3	NC_003888.3_5891	6518093	6519544	-	PF07690	Pfam	6.561175966139141e-53	2.3720809711276723e-56	33	427	0.0872174866159653
NC_003888.3	NC_003888.3_5892	6519692	6520303	+	PF00440	Pfam	2.764288278439414e-8	9.993811563410752e-12	26	61	0.0927822828731873
NC_003888.3	NC_003888.3_5892	6519692	6520303	+	PF16859	Pfam	2.832824397847284e-26	1.0241592183106593e-29	81	190	0.0927822828731873
NC_003888.3	NC_003888.3_5895	6524178	6526439	+	PF00704	Pfam	2.767777694884743e-77	1.0006426951860964e-80	331	738	0.017911397086249347
NC_003888.3	NC_003888.3_5897	6527005	6527715	+	PF00440	Pfam	4.94835505465881e-10	1.7889931506358676e-13	42	86	0.012362351251310239
NC_003888.3	NC_003888.3_5898	6527871	6529472	+	PF07690	Pfam	3.216854144620434e-49	1.1629986061534469e-52	26	416	0.018552222341228664
NC_003888.3	NC_003888.3_5899	6529489	6530343	-	PF00005	Pfam	9.689918020883635e-29	3.503224157947807e-32	32	179	0.024667736557349926
NC_003888.3	NC_003888.3_5899	6529489	6530343	-	PF13304	Pfam	3.169097043491604e-8	1.1457328429109197e-11	141	210	0.024667736557349926
NC_003888.3	NC_003888.3_5900	6530340	6531089	-	PF02361	Pfam	9.05452151364288e-54	3.2735074163567895e-57	11	213	0.009968377862626446
NC_003888.3	NC_003888.3_5902	6531443	6532216	-	PF01891	Pfam	1.3477563148841728e-51	4.872582483312266e-55	27	232	0.0001946462795914365
NC_003888.3	NC_003888.3_5904	6533083	6533658	-	PF07885	Pfam	4.70836708000846e-18	1.7022296023168692e-21	98	178	4.079566193547575e-6
NC_003888.3	NC_003888.3_5905	6533655	6535013	-	PF00654	Pfam	4.408462202069593e-17	1.59380412222328e-20	109	429	0.0005050275347541811
NC_003888.3	NC_003888.3_5907	6535912	6539055	-	PF01565	Pfam	6.256482560113823e-39	2.2619242805906805e-42	57	195	0.24524337128478438
NC_003888.3	NC_003888.3_5907	6535912	6539055	-	PF02913	Pfam	5.771222195924438e-46	2.0864866941158487e-49	284	534	0.24524337128478438
NC_003888.3	NC_003888.3_5907	6535912	6539055	-	PF13183	Pfam	5.061175162597137e-10	1.8297813313800206e-13	573	655	0.24524337128478438
NC_003888.3	NC_003888.3_5907	6535912	6539055	-	PF13534	Pfam	9.667777037675692e-10	3.495219464090995e-13	575	656	0.24524337128478438
NC_003888.3	NC_003888.3_5908	6539260	6539670	+	PF04472	Pfam	1.7970265684733018e-19	6.496842257676435e-23	53	123	0.7937919161697551
NC_003888.3	NC_003888.3_5911	6541507	6541977	+	PF19594	Pfam	3.875410473538547e-65	1.4010883852272405e-68	1	142	0.9982572376624187
NC_003888.3	NC_003888.3_5912	6542297	6543229	+	PF00296	Pfam	3.6926879324064137e-51	1.3350281751288553e-54	10	248	0.992861533243857
NC_003888.3	NC_003888.3_5913	6543401	6544900	+	PF13489	Pfam	6.103846560404057e-11	2.2067413450484658e-14	289	413	0.9900810783012162
NC_003888.3	NC_003888.3_5913	6543401	6544900	+	PF05175	Pfam	3.4561156041701865e-7	1.2494994953616002e-10	290	349	0.9900810783012162
NC_003888.3	NC_003888.3_5913	6543401	6544900	+	PF13847	Pfam	3.392772606427905e-9	1.2265989177252006e-12	297	384	0.9900810783012162
NC_003888.3	NC_003888.3_5913	6543401	6544900	+	PF13649	Pfam	8.148705963326065e-11	2.9460252940441305e-14	302	390	0.9900810783012162
NC_003888.3	NC_003888.3_5913	6543401	6544900	+	PF08241	Pfam	9.351475446224174e-8	3.380866032619007e-11	303	387	0.9900810783012162
NC_003888.3	NC_003888.3_5913	6543401	6544900	+	PF08242	Pfam	5.402721560781649e-13	1.9532615910273495e-16	303	388	0.9900810783012162
NC_003888.3	NC_003888.3_5914	6544897	6547509	+	PF08433	Pfam	2.0136776896841097e-6	7.280107337975812e-10	40	163	0.9877744709647639
NC_003888.3	NC_003888.3_5914	6544897	6547509	+	PF13671	Pfam	8.823340637747343e-27	3.1899279239867475e-30	41	168	0.9877744709647639
NC_003888.3	NC_003888.3_5914	6544897	6547509	+	PF00149	Pfam	1.4227950583806916e-14	5.143872228418986e-18	213	399	0.9877744709647639
NC_003888.3	NC_003888.3_5915	6547561	6548916	-	PF00999	Pfam	5.157559764849489e-62	1.8646275360988753e-65	36	424	0.9841229892336395
NC_003888.3	NC_003888.3_5917	6550399	6551406	+	PF02729	Pfam	1.4948593671196663e-46	5.404408413303204e-50	11	151	0.9331538905011972
NC_003888.3	NC_003888.3_5917	6550399	6551406	+	PF00185	Pfam	2.9153351525926374e-51	1.0539895707131732e-54	159	332	0.9331538905011972
NC_003888.3	NC_003888.3_5918	6551536	6552975	+	PF13520	Pfam	1.917256785573743e-53	6.931514047627415e-57	30	430	0.0009265083373423591
NC_003888.3	NC_003888.3_5918	6551536	6552975	+	PF00324	Pfam	2.6149166133467966e-39	9.453783851579164e-43	35	429	0.0009265083373423591
NC_003888.3	NC_003888.3_5918	6551536	6552975	+	PF03845	Pfam	9.139606125136034e-7	3.3042683026522177e-10	164	284	0.0009265083373423591
NC_003888.3	NC_003888.3_5918	6551536	6552975	+	PF13906	Pfam	2.2853118767677468e-14	8.262154290555845e-18	410	460	0.0009265083373423591
NC_003888.3	NC_003888.3_5920	6553552	6554379	+	PF00378	Pfam	2.9924629079315786e-49	1.0818737917323133e-52	21	274	0.8430655867957093
NC_003888.3	NC_003888.3_5920	6553552	6554379	+	PF16113	Pfam	3.4245807434604865e-30	1.2380986057340876e-33	26	227	0.8430655867957093
NC_003888.3	NC_003888.3_5921	6554384	6556789	+	PF01494	Pfam	6.050194525075946e-20	2.1873443691525477e-23	44	359	0.9068856188203103
NC_003888.3	NC_003888.3_5921	6554384	6556789	+	PF00724	Pfam	2.1732011692432245e-62	7.856837198999366e-66	424	757	0.9068856188203103
NC_003888.3	NC_003888.3_5922	6556777	6557688	-	PF13469	Pfam	2.261413807038218e-25	8.175754906139616e-29	68	246	0.9082548735314598
NC_003888.3	NC_003888.3_5924	6558619	6560310	-	PF00501	Pfam	3.2897116530132676e-81	1.1893389924126057e-84	56	445	0.9231631325278846
NC_003888.3	NC_003888.3_5924	6558619	6560310	-	PF13193	Pfam	4.772497941858446e-24	1.7254150187485342e-27	454	529	0.9231631325278846
NC_003888.3	NC_003888.3_5925	6560442	6561617	+	PF02771	Pfam	7.500583575651063e-11	2.7117077280011074e-14	9	109	0.9253880312942471
NC_003888.3	NC_003888.3_5925	6560442	6561617	+	PF02770	Pfam	2.227937185888754e-19	8.054725907045387e-23	114	211	0.9253880312942471
NC_003888.3	NC_003888.3_5925	6560442	6561617	+	PF00441	Pfam	1.2766426897963912e-46	4.61548333259722e-50	224	373	0.9253880312942471
NC_003888.3	NC_003888.3_5925	6560442	6561617	+	PF08028	Pfam	7.884736301910326e-22	2.8505915769740877e-25	241	362	0.9253880312942471
NC_003888.3	NC_003888.3_5926	6561614	6562012	+	PF01042	Pfam	4.075404492587869e-18	1.4733928028155709e-21	12	130	0.9285453412496655
NC_003888.3	NC_003888.3_5927	6562040	6562867	+	PF12697	Pfam	1.808062731841887e-8	6.536741619095759e-12	23	265	0.9583354316176266
NC_003888.3	NC_003888.3_5929	6563335	6563778	+	PF19816	Pfam	1.4239263931942844e-54	5.147962375973552e-58	35	146	0.9738921331824669
NC_003888.3	NC_003888.3_5935	6567071	6567973	+	PF02683	Pfam	6.526284943021524e-24	2.359466718373653e-27	9	185	0.004325527940695807
NC_003888.3	NC_003888.3_5935	6567071	6567973	+	PF13386	Pfam	1.6653315657926954e-7	6.02072149599673e-11	100	195	0.004325527940695807
NC_003888.3	NC_003888.3_5938	6572032	6572550	+	PF01464	Pfam	1.1686870352291052e-9	4.2251881244725423e-13	97	167	0.0019276990043418417
NC_003888.3	NC_003888.3_5939	6573186	6574715	-	PF13744	Pfam	6.658632889260861e-8	2.4073148551196172e-11	9	61	0.002264299957553169
NC_003888.3	NC_003888.3_5939	6573186	6574715	-	PF12844	Pfam	1.768338705294278e-8	6.39312619412248e-12	10	61	0.002264299957553169
NC_003888.3	NC_003888.3_5939	6573186	6574715	-	PF01381	Pfam	2.1709966032355824e-14	7.848866967590681e-18	13	63	0.002264299957553169
NC_003888.3	NC_003888.3_5939	6573186	6574715	-	PF00275	Pfam	2.1049202921657437e-40	7.609979364301316e-44	79	496	0.002264299957553169
NC_003888.3	NC_003888.3_5941	6575305	6578019	+	PF00330	Pfam	3.115411642407562e-179	1.1263238041965155e-182	64	572	0.013136269989265065
NC_003888.3	NC_003888.3_5941	6575305	6578019	+	PF00694	Pfam	4.312803044000087e-41	1.5592201894432706e-44	702	831	0.013136269989265065
NC_003888.3	NC_003888.3_5942	6578320	6578481	+	PF04149	Pfam	7.098818445851508e-11	2.5664564157091498e-14	2	45	0.031207897614802232
NC_003888.3	NC_003888.3_5945	6579213	6580073	-	PF01381	Pfam	8.512728036876038e-9	3.077631249774417e-12	18	68	0.019162126743313693
NC_003888.3	NC_003888.3_5945	6579213	6580073	-	PF19054	Pfam	4.3834273975638695e-49	1.5847532167620643e-52	100	278	0.019162126743313693
NC_003888.3	NC_003888.3_5946	6580256	6584062	-	PF00754	Pfam	7.882967793982024e-13	2.8499522031749903e-16	94	208	0.00005742236782904134
NC_003888.3	NC_003888.3_5946	6580256	6584062	-	PF17678	Pfam	1.2957057099478091e-35	4.6844024220817394e-39	411	624	0.00005742236782904134
NC_003888.3	NC_003888.3_5946	6580256	6584062	-	PF07971	Pfam	7.462286281096473e-139	2.697861996058016e-142	630	1129	0.00005742236782904134
NC_003888.3	NC_003888.3_5947	6584624	6586033	+	PF01547	Pfam	2.340749259271587e-39	8.462578666925478e-43	86	373	0.007568870096561894
NC_003888.3	NC_003888.3_5948	6586041	6587102	+	PF00528	Pfam	9.511322989312045e-14	3.438656178348534e-17	130	325	0.005167069106009243
NC_003888.3	NC_003888.3_5949	6587099	6588007	+	PF00528	Pfam	5.568113129784283e-26	2.0130560845207098e-29	111	294	0.005540419424648016
NC_003888.3	NC_003888.3_5950	6588242	6589453	+	PF13412	Pfam	1.9751653653462773e-7	7.14087261513477e-11	17	57	0.006915681209150302
NC_003888.3	NC_003888.3_5950	6588242	6589453	+	PF12802	Pfam	3.6331171665495753e-9	1.313491383423563e-12	18	68	0.006915681209150302
NC_003888.3	NC_003888.3_5951	6589575	6590690	+	PF00532	Pfam	4.560247421015581e-7	1.6486794725291327e-10	48	262	0.005862773206818274
NC_003888.3	NC_003888.3_5951	6589575	6590690	+	PF13407	Pfam	1.926673612161854e-65	6.965558973831721e-69	49	308	0.005862773206818274
NC_003888.3	NC_003888.3_5952	6590850	6591641	+	PF00005	Pfam	5.841595207344325e-32	2.111928852980595e-35	25	175	0.0038071721130316107
NC_003888.3	NC_003888.3_5952	6590850	6591641	+	PF02463	Pfam	3.620189009156612e-10	1.308817429196172e-13	36	216	0.0038071721130316107
NC_003888.3	NC_003888.3_5953	6591638	6592930	+	PF02653	Pfam	2.2863275535291014e-25	8.265826296200656e-29	94	413	0.0024516286431840377
NC_003888.3	NC_003888.3_5954	6593034	6594557	-	PF00704	Pfam	6.749335127368724e-17	2.440106698253335e-20	43	235	0.0025434036153325324
NC_003888.3	NC_003888.3_5955	6594926	6596854	+	PF13292	Pfam	1.2728437018861133e-110	4.601748741453772e-114	4	279	0.009205732221218687
NC_003888.3	NC_003888.3_5956	6597042	6598553	+	PF13520	Pfam	4.692689376366294e-55	1.6965615966617116e-58	29	469	0.0001372893099507189
NC_003888.3	NC_003888.3_5956	6597042	6598553	+	PF00324	Pfam	3.2143172388823593e-48	1.162081431266218e-51	34	454	0.0001372893099507189
NC_003888.3	NC_003888.3_5956	6597042	6598553	+	PF13906	Pfam	2.6101072942047702e-21	9.436396580639083e-25	435	485	0.0001372893099507189
NC_003888.3	NC_003888.3_5958	6599316	6599552	+	PF13340	Pfam	1.5721001075883444e-13	5.683659101910139e-17	1	46	0.09281693225898713
NC_003888.3	NC_003888.3_5959	6599504	6600001	+	PF13586	Pfam	3.576304142027382e-12	1.292951605939039e-15	81	158	0.08799310730729167
NC_003888.3	NC_003888.3_5963	6603981	6605621	+	PF17101	Pfam	1.2801338854541171e-13	4.6281051534856e-17	238	264	0.13268493464251366
